,vid_id,title,description,published,view_count,like_count,comment_count,title_length,reactions
86,kkwaI3zJc1Q,Should you learn Julia?,"This video is briefly introducing the Julia programming language, discusses it's growth in the last years, gives an overview of practical applications and also discusses with it is a replacement for Python or R in the field of Data Science / Machine Learning.

Official Julia page:
https://julialang.org

Article about growth:
https://www.zdnet.com/article/is-julia-fastest-growing-new-programming-language-stats-chart-rapid-rise-in-2018/

Article about practical applications and potential employers:
https://juliacomputing.com

#Julia #Programming #DataScience",2020-09-25T17:59:47Z,1537,37,4,23,45
87,15XH4ATeFmU,How to calculate R-squared in Python and in sklearn?,"This video is briefly explaining the concept behind the R-squared and is implementing a R-squared calculation in Python with and without sklearn.

I recommend to watch the video on linear regression first:
https://youtu.be/iyfk62n7Lz8

Best regards!

#DataScience #Regression #Rsquared",2020-09-23T19:54:16Z,4157,55,5,52,65
88,gcNfOs7AN0A,10 Python tips and tricks you should check out,"This video is containing 10 Python tips and tricks. Those are containing a mix of beginner friendly and more intermediate Python topics.
Let me know if you have any questions.

1. Assigning multiple values to multiple variables
2.Getting multiple values from a function / tuple decomposition
3. Using dir and help
4. Swapping variables
5. creating dictionaries with **kwargs
6. merging dictionaries with .items() and | operator
7. from module import *
8. Lambda functions
9. List comprehension
10. enumerate function

Video on lambda functions:
https://youtu.be/8zMpRzXxAcA

Video on list comprehension:
https://youtu.be/6AVKA8mEY98",2020-09-20T11:53:46Z,1181,59,10,46,79
89,iyfk62n7Lz8,Linear regression in Python without libraries and with SKLEARN,"This video contains an explanation on how the Linear regression algorithm is working in detail with Python by not using any framework (except pandas) and does a comparison with the Data Science library scikit-learn (sklearn) afterwards.
In my experience it is a nice thing to learn Machine Learning Algorithms by trying to build them from scratch before or besides using the package.

If you like this video and want more of this drop me a comment and like this video. There are other measures like R-squared, mean squared error and many more.

Best regards

Dataset used:
https://www.kaggle.com/c/2402-heights-and-weights-dataset/data

#Python #sklearn #Regression

0:00 - 0:50 Brief intro to linear regression
0:50 - 1:50 data manipulations
1:50 -2:20 defining x and y
2:20 - 03:08 Visual explanation on scatterplot
03:08 - 11:50 Linear regression without frameworks
11:50 - 15:28 Linear regression in sklearn",2020-09-13T17:19:59Z,3721,105,11,62,127
90,t2Zh-qnFa40,Covariance and Correlation Matrix of stock returns with Python,"This video is a continuation of the Python for finance series. A correlation matrix is a nice tool to check for relationships between different stocks. In this video I am giving you an idea how to use and how to visualize it.
In the end I am comparing Indian stocks with American tech stocks and the S&P 500 as I saw I have some Indian followers which is really great to see.

I am pretty busy right now but I will continue uploading more frequently by the end of September so be kindly invited to subscribe the channel :-)

Video on getting stock prices with the pandas data reader:
https://youtu.be/6qbTKtNCh48

Have fun trying it on your own!

0:00-2:40 Getting a portfolio of stocks
2:40 - 04:18 Covariance matrix and variances
04:18 - 08:02 Correlation matrix 
08:02-10:23 Indian stocks in relation to American tech stocks

#Python #correlation #finance",2020-09-05T19:33:55Z,2693,95,19,62,133
91,xijgLQ57qq8,How to simulate key presses and build a simple typing bot with PYTHON,"This is an off-topic fun video on how to automate your keyboard using python and just simple loops and functions to build a typing bot.

Sorry for the voice drop around Minute 3. It was early in the morning.

In case you have any questions feel free to drop me a comment.

The human typing idea is from the channel: PyTutorials.
Check out his video on that:
https://www.youtube.com/watch?v=DTnz8wA6wpw

Check my Python Introduction playlist to learn loops and basic python programming:
https://www.youtube.com/playlist?list=PL9ATnizYJ7f_yC9NJhwSaxIPX2atejZ3Q

#Python #Keyboard #Presses",2020-08-20T12:07:17Z,1862,47,16,69,79
92,EB-Yz5u5ctE,MAP & FILTER function in python and why I don't use them,"This video is containing an explanation of the map & filter function.
As said I think these functions are great but I am preferring using list comprehension instead. Looking forward to your opinion!
Have you experienced a use case where you preferred the map/filter function over list comprehension?

Check out this video to understand the zip function:
https://youtu.be/YKZuF4rufyU

Video on list comprehension:
https://youtu.be/6AVKA8mEY98

Video on lamba functions:
https://youtu.be/8zMpRzXxAcA

Video on Nested list comprehension with matrices:
https://youtu.be/z35sAlKTFSc

#Python #Map #Filter",2020-08-16T17:28:35Z,512,27,12,56,51
93,z_9x9q__MuI,How to get multiple keys for values from a dictionary in Python,"This video contains two ways to get key values by the assigned values from a dictionary in python. I have covered this video as I didn't find good resources on that topic.
In case you have any questions please feel free to drop me a comment!

Video is also containing list comprehension approaches.

Video on list comprehension:
https://youtu.be/6AVKA8mEY98

Video on dictionaries:
https://youtu.be/YKZuF4rufyU

#Python #dictionary #key",2020-08-13T16:43:02Z,5794,99,17,63,133
94,8zMpRzXxAcA,Lambda functions in python (and why they improve your coding skills),"I am using lambda expressions in my Python for finance videos pretty often so here is an explanation how those functions are working.
Lambda functions as said are reducing the lines of code and improving your code readability as they are clearly defined where they are actually executed - a difference to normal functions.
For Data Science lambda functions are important as you are able to perform complex functions on single values in a data frame using Pandas apply or aggregate function.

#Python #lambda",2020-08-10T15:36:58Z,880,46,4,68,54
95,oyL99oa6gf8,Data Science with cryptocurrencies - Analysis & Prediction using Python,"Disclaimer: This is no investment recommendation or an investment advice. This video is for educational and entertainment purposes only.

Thank you for 500 subscribers! As promised in the other cryptocurrency video I am publishing my analysis of the largest cryptocurrencies: Bitcoin, Ethereum, Litecoin and Ripple.

In specific that is analyzing price charts, cumulating returns, taking a look at volatilities and return distributions, outlier analysis, correlation analysis and building a prediction model.

I hope you like it! In case anything is unclear or you have any questions feel free to drop me a comment.

Mentioned videos:
Video on getting cryptocurrency price data:
https://youtu.be/w6JqNyHNQnQ

Video on fbprophet  (Prediction model):
https://youtu.be/GkF1MDesMTs

#Python #DataScience #Cryptocurrency",2020-08-06T17:31:20Z,9621,272,40,71,352
96,YKZuF4rufyU,Learn Python the FAST way Part III - BOOST your basic python skills,"This video is covering very useful concepts to excel your Python skills. In case you have any questions please let me know in the comments below.

Timestamps:
0:00 - 0:28 Intro & Course Overview
0:28 - 4:30 Helpful list functions
4:30 - 6:20 Introducing the zip function
6:20 - 8:50  Merging/Operations of lists with the zip function
8:50 - 9:38 List comprehension using zip function
9:38 - 13:25 dictionaries and useful functions
13:25 - 14:52 Merging lists into dictionaries using the zip function
14:52 - 16:12 iter & next function
16:12 - 18:12 String formatting using format
18:14 - 18:53 f-String formatting
18:53 - 21:30 Building an Algorithm - Sigma function
21:30 - 22:44 Improving the Algorithm by using a function

list comprehension video:
https://youtu.be/6AVKA8mEY98",2020-08-01T18:03:43Z,1384,62,11,67,84
97,pLyatGMTqzY,Fama French Regression in Python,"Disclaimer:
This video is for informational or entertainment purposes only. This is not supposed to be an investment advice.

In this video we are using the Fama French Regression model to analyze mutual funds. This regression is a pretty nice tool to evaluate your investment and have a quick overview how the funds manager or the ETF is performing. 
The Fama French regression is a multiple regression which is an extension of the simple linear regression using the CAPM model which we have covered in the previous video.

In case you have any questions you are kindly invited to drop me a comment.

Pandas documentation for reading the Ken French data library:
https://pandas-datareader.readthedocs.io/en/latest/readers/famafrench.html

Ken French Data library:
http://mba.tuck.dartmouth.edu/pages/faculty/ken.french/data_library.html

Video on getting and understanding online stock data:
https://youtu.be/6qbTKtNCh48

CAPM Regression video:
https://youtu.be/Y-BqM3WaX-I

Pandas Playlist:
https://www.youtube.com/playlist?list=PL9ATnizYJ7f-qc0eDIY081kfqvJduiEkv

0:00 - 1:15 Intro & required modules
1:15-1:50 Time horizon
1:50-2:50 Asset: Fidelity Growth Company Fund
2:50-4:25 Getting funds daily returns
4:25-6:20 Cumulating daily returns to get monthly returns
6:20-10:08 Getting Fama French factors
10:08-12:55 Merging both dataframes
12:55-13:52 Scaling
13:52-15:00 Funds Excess Returns
15:00-17:32 Regression
17:32-19:26 Interpretation of regression results


#Python #FamaFrench #Regression",2020-07-28T06:51:20Z,9025,254,72,32,398
98,APWdsCm9NyQ,Learn Python the FAST way Part II - Most important basics in 30 minutes,"This video is covering the most important basics for using Python.
I was trying to keep it really brief but precise. If you have problems with any concepts feel free to drop me a comment. I am happy to help!
Have fun going through the video! :-)

Timestamps:

0:00-0:34 Intro & Course Overview
0:34-02:08 Jupyter Notebook Installation
02:08-05:31 Jupyter Introduction
05:31 - 11:25 Typecasting
11:25 - 14:58 Input function and typecasting
14:58 - 19:32 List Indexing & Slicing
19:32 - 24:22 Conditional Statements (If/Else/Elif)
24:22 - 27:17 For loop
27:17 - 31:02 While loop
31:01 - 32:31 Tasks to check your knowledge

Links:

First tutorial:
https://youtu.be/ah0MGHHEVPQ

Understand the Anaconda environment (base): https://youtu.be/P8QjOgBhhd4

Python strings and their related ASCII Value:
https://youtu.be/t-5Eir78Jy8



#Python #Tutorial #PythonIntroduction",2020-07-24T08:26:37Z,2097,102,18,71,138
99,7FwXz1KqFBU,Full Introduction to SPYDER - the best Python IDE for Data Science,"This video is covering an introduction to the most important features of spyder. This IDE is used widely in the field of Data Science & Machine Learning as it enables a very high coding efficiency and great visualization tools.

What is your favorite IDE? Let me know in the comments below :)


Installation Guide for Anaconda: https://youtu.be/P8QjOgBhhd4

#Python #DataScience #MachineLearning",2020-07-19T20:57:23Z,56733,1021,124,66,1269
100,ah0MGHHEVPQ,Learn Python the FAST way Part I - the very basics,"This video is covering the Installation of Python, first steps in IDLE , variable assignments and arithmetic operations, creating lists and tuples.
If you have any questions please drop me a comment.

0:00-0:30 Video Outline
0:30-01:26 Python Installation
01:16-02:00 Python Coding in the Terminal
02:00-03:35 First steps in IDLE
03:35-06:01 Creating a Script/Edit mode in IDLE
06:01 -06:50 Flow of Execution in Python
06:50-08:44 Datatypes in Python
08:44-09:35 type function
09:35-13:59 Arithmetic operations(+) with different data types
13:59 -15:00 Lists and tuples
15:00 - 16:01 Practice Tasks and Up Next",2020-07-17T14:54:10Z,3955,148,14,50,176
101,P8QjOgBhhd4,Anaconda Installation & Virtual Environments,"Anaconda is probably the most important python distribution for Data Science. This video is containing an installation guide of Anaconda and to deal with Anaconda via Terminal commands. We are learning how to deal with conda in general and also creating a Python 2.7 environment in specific. 
The terminal commands in the beginning are optional as they just show the functionality of the terminal. If they are confusing you, just ignore them.


0:00-0:34 Download Anaconda
0:34-01:50 Basic Terminal commands 
01:50-02:55 Installation
02:55-08:23 Virtual environments


Link for additional commands:
https://docs.conda.io/projects/conda/en/4.6.0/_downloads/52a95608c49671267e40c689e0bc00ca/conda-cheatsheet.pdf

#Python # Anaconda #DataScience",2020-07-15T13:44:29Z,1585,55,12,44,79
102,LLyGRfU1lic,Grouping & Pivoting in Pandas,"This video contains useful concepts when working with large datasets especially in the field of Data Science/Machine Learning in general or Explorative Data Analysis in specific. 
Before moving to the main concepts we are using Data Cleaning/Manipulation and some slicing. The datetime transformer function of Pandas is really really useful and I am highly recommending to get comfortable with it :) 
Grouping and Pivoting are very useful to get a better overview and to aggregate data. I am also doing some Visualizations to show you how to approach to larger datasets and getting a better overview.
The shown groupby function could also be used to apply certain functions (such as lambda) but I am not covering that in this video.

In the end of this video I am showing a trick to speed up your data selection and giving you a mini Data Science project ideal. Have fun solving it! :-)

As always if there are remaining questions I am very happy to help!

0:00-02:02 Intro
02:02- 03:39 String to date transformation
03:39-06:35 Grouping on one column
06:35- 08:32 Grouping on multiple columns
08:32-13:38 Pivoting/Pivot Tables in Pandas


dataset: https://www.kaggle.com/jameslko/datasets

#Pandas #DataScience #Python",2020-07-12T18:15:12Z,748,51,4,29,59
103,wkU3QElFgVs,MATH required for DATA SCIENCE,"As promised here is my video discussing the Math needed for Data Science or Machine Learning. More important than the essential maths is the learning progress and how you are learning math. I am not a fan of a full coverage of math beforehand but I think you need to master at least the basics to have a better progress in general. In my opinion it is more efficient to learn math while you are learning the concept. 

The most important skills in my opinion are:
Statistics, Linear Algebra and Calculus

Looking forward to your comments and thoughts on that!

SOURCES:
Main:
https://www.kdnuggets.com/2020/06/math-data-science.html
https://flatironschool.com/blog/how-much-math-do-you-need-to-become-a-data-scientist
secondary:
https://medium.com/s/story/essential-math-for-data-science-why-and-how-e88271367fbd

Highly recommended blog with a very unique opinion:
https://www.sharpsightlabs.com/blog/math-for-data-science/",2020-07-09T14:10:56Z,6071,332,23,30,378
104,z35sAlKTFSc,Matrix calculations with Nested List comprehension in Python,"In this video you will learn about Nested list comprehension with matrix calculations and also deepens your understanding of iterations and indexing.
Before approaching to array concepts with e.g. Numpy it is important to understand that matrices are also covered by python built-in functions. 
Those concepts should help especially Data Science & Machine Learning interested people.

Video on List Comprehension:
https://youtu.be/6AVKA8mEY98
Video on Nested Loops:
https://youtu.be/EHA53-05510

0:00 - 0:58 Creating matrices with list of lists
0:58 - 02:10 List of list/matrix indexing 
02:10 - 03:20 Determinant with indexing
03:20 - 07:25 Nested loops on matrices
07:25 - 09:21 Nested list comprehension on matrices
09:21 - 12:51 Transposed matrix with nested list comprehension",2020-07-05T13:32:09Z,2969,76,4,60,84
105,Y-BqM3WaX-I,How to get the Stock Beta with Python - CAPM Regression,"This video is providing an implementation of a linear regression to get a stock's beta which is the covariance between the stock return and market return divided by the variance of the market return. 
Also I am showing how to get the risk-free rate to use excess returns.
As a prequisite you should have an idea about the CAPM - but this is optional.

0:00-01:28 Introducing linear regression and CAPM
01:28-02:55 What is Beta?
02:55-11:23 Estimating Beta with linear regression
11:23 - 14:09 Estimating Beta with linear regression including the risk-free rate

Ken French data library:
http://mba.tuck.dartmouth.edu/pages/faculty/ken.french/data_library.html#Benchmarks

Video on getting stock returns with python:
https://youtu.be/6qbTKtNCh48

#Python #CAPM #Regression",2020-07-02T09:49:39Z,4337,112,30,55,172
106,2K8sLMzOiRk,What is DEPLOYMENT in Data Science or Machine Learning and why it is important?,"In this video I am explaining the importance of Deployment in Machine Learning resp. Data Science. I hope I made this video understandable and entertaining simultaneously.
Deployment tools which will be covered in this channel are Flask and Django and MS Azure as the Cloud Computing platform.

Highly recommended Blog from Luigi Patruno:
https://mlinproduction.com/what-does-it-mean-to-deploy-a-machine-learning-model-deployment-series-01/",2020-06-29T20:42:16Z,819,50,11,79,72
107,EHA53-05510,Nested Loops and Patterns in Python,"In this video we are taking a look at Nested Loops and creating Patterns as a triangle or pyramid in python.
Let me know: Could you solve the integer Date task? (see below for timestamp) Drop me a comment with your alternative approach :-)


0:00 Introductory Example and functionality of Nested loops
02:10 Second Example: Creating Integer Dates
05:34 Creating patterns - basic understanding
07:00 Pattern - Triangle
08:45 Pattern - Pyramid
12:25 Pyramid with flexible rows
13:15 Nested list comprehension",2020-06-28T10:50:23Z,9914,206,38,35,282
108,VfRyjSh1v0I,Explorative Data Analysis with Python - PANDAS  and SEABORN - tutorial #4,"This video is containing an Explorative Data Analysis - EDA - on the cereal dataset from kaggle. Used tools are Pandas, Seaborn and Matplotlib. It also includes data cleaning resp. data manipulation and handling wrong values and is showing Data Science related concepts like the distribution of the data in probably the easiest form.

0:00 Data Overview
1:32 Data Cleaning
03:24 Dropping wrong rows
05:54 Explorative Data Analysis
07:12 Heatmap
08:15 Pairwise Correlation
09:16 Boxplots

Dataset: https://www.kaggle.com/crawford/80-cereals
Instagram: https://www.instagram.com/algovibesofficial/",2020-06-25T16:40:10Z,1004,49,2,73,53
109,6qbTKtNCh48,How to get online stock prices with Python,"This video is showing you how to get online stock data from the internet and analyze this data. It is also showing how to calculate cumulative returns to make stocks comparable.
This is the fundamental part of the Python for finance track on my channel and you should give it a watch :-) 

Apple Dividend history:
https://www.nasdaq.com/market-activity/stocks/aapl/dividend-history",2020-06-23T17:33:42Z,4944,78,38,42,154
110,6AVKA8mEY98,LIST COMPREHENSION in Python,This video is containing list comprehension in python which is improving your style of code and saves you some lines of code.,2020-06-21T19:08:03Z,940,74,12,28,98
111,GkF1MDesMTs,How to predict Stock Prices with Python using Facebook's prediction tool fbprophet,"This video is containing an application of the prediction tool developed by the Data Science team of facebook - fbprophet. 
You can apply this tool to time series data such as sales. I am applying it do a Stock Price Prediction here.
CREDITS TO FACEBOOK AND THE TOOL.
If you have problems getting the modules installed or imported please drop me a comment. It's a bit of a challenge but once you made it you have a very nice and powerful tool.


Facebooks Github:
https://facebook.github.io/prophet/docs/quick_start.html#python-api

Alternative installation on conda:

On Prompt install Ephem:
conda install -c anaconda ephem

Install Pystan:
conda install -c conda-forge pystan

Finally install Fbprophet
conda install -c conda-forge fbprophet

CREDITS TO LUANAFORMIGA on GitHub

Fixing holiday bug error:

You need to find the fbprophet folder on your pc first by a simple folder search for 'fbprophet'
Replace line 16 in fbprophet/hdays.py:

from holidays import WEEKEND, HolidayBase, easter, rd

to

from holidays import WEEKEND, HolidayBase
from dateutil.easter import easter
from dateutil.relativedelta import relativedelta as rd

CREDITS: ARTURGONTIJO on Github!",2020-06-19T16:37:02Z,8028,180,65,82,310
112,e0tL68PvwUY,Data FILTERING in Pandas via Boolean Indexing - tutorial #3,"This video is containing data filtering with the boolean indexing approach in pandas (python).
Dataset: https://www.kaggle.com/crawford/80-cereals


#Python #Pandas #DataScience",2020-06-18T13:49:51Z,1181,69,13,59,95
113,w6JqNyHNQnQ,"How to get cryptocurrency prices via Python (Bitcoin, Ethereum)","Dear everyone, 
in this video we will get Cryptocurrency prices from the internet such as Bitcoin, Ethereum, Litecoin and Ripple and quickly analyze them.

Check out the Cryptocurrency analysis here:
https://youtu.be/oyL99oa6gf8

#Python #Cryptocurrencies #Bitcoin",2020-06-16T14:54:36Z,2013,67,3,63,73
114,whmzhBWk7tQ,How to learn DATA SCIENCE?,"This video contains an overview of needed skills in Data Science resp. Machine Learning as a Beginner. I am referring to both a non mathematical or statistical background and vice versa. All of the mentioned skills will be covered on this channel.
There will be a video containing an overview of Machine Learning Algorithms in the near future so be sure to stay tuned :-)

#DataScience #Python #Programming",2020-06-14T14:56:37Z,2169,100,23,26,146
115,t-5Eir78Jy8,Strings and their related ASCII value in Python,"This video is explaining the concept of ASCII values of strings in python and is implementing an algorithm to get ASCII values from multiple letters.

#Python #ASCII #strings",2020-06-12T14:43:42Z,701,34,5,47,44
116,KKfIXeY3g5g,Data SELECTION in Pandas via loc and iloc - tutorial #2,"This video is containing the concept of data selection showing how you can select columns or rows with the loc and iloc function of dataframes.

Dataset: https://www.kaggle.com/crawford/80-cereals

#Python #Pandas #DataScience",2020-06-10T13:05:12Z,1180,65,4,55,73
117,j3ZaiA_U_eg,Are you an INTERMEDIATE in Python? Answer these questions to find out!,This video contains a knowledge check on your python skills. Try to find out if you are an intermediate by answering this questions.,2020-06-09T13:31:42Z,3191,104,26,70,156
118,1_uF6o-9ms0,Net Present Value (NPV) in Python,This video is showing three different ways to calculate the Net Present Value - NPV - in Python.,2020-06-07T10:17:14Z,1614,48,4,33,56
119,mYR-M7FDRcE,Introduction to linear regression in Python with Numpy and statsmodels,"This video is showing you two ways besides scikit-learn (sklearn) to implement a linear regression in python. Of course this is just an introduction and sklearn will be covered on this channel as well with every common Machine Learning Algorithm including linear regression.

Important note: I deleted the Matplotlib tutorial due to not meeting my own quality standards. There will be more on Matplotlib in the near future.",2020-06-04T19:25:37Z,2284,66,7,70,80
120,1IEIEWJc49w,Python - PANDAS  - creating data frames and reading files - tutorial #1,This video is an introduction to pandas showing how to create a data frame from scratch and also showing how to read csv or excel files with pandas.,2020-06-02T10:16:52Z,2602,88,4,71,96
121,Q9hg547tkMA,RECURSION in Python - factorial and sum recursive function,In this video I am explaining the concept of Recursion and coding a factorial and a sum function in Python.,2020-06-01T10:26:59Z,1091,48,3,58,54
